schema_version,customer_id,driver_id,persona_type,service_month,month,selected_policy_id,basis_status,basis_trip_count,scored_trip_count,dbscan_cluster_count,living_zone_departure_p90_raw_m,living_zone_departure_p90_threshold_m,living_zone_departure_threshold_sample_count,living_zone_departure_threshold_percentile,monthly_total_distance_km,monthly_annualized_distance_km,in_zone_distance_km,out_zone_distance_km,in_zone_distance_ratio,out_zone_distance_ratio,out_zone_ratio_delta,baseline_night_ratio,monthly_night_ratio,night_ratio_delta,baseline_risk_rate_per_100km,monthly_risk_rate_per_100km,risk_rate_delta_per_100km,monthly_risk_signal_count,in_zone_night_ratio,in_zone_risk_rate_per_100km,out_zone_night_ratio,out_zone_risk_rate_per_100km,mileage_score,in_zone_safe_driving_score,out_zone_safe_driving_score,out_zone_pattern_change_risk,monthly_integrated_evidence_score,score_role,existing_living_zone_trip_count,candidate_living_zone_trip_count,out_zone_safe_driving_trip_count,out_zone_pattern_change_risk_trip_count,dominant_interpretation,reason_codes,scenario_phase
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,39,21,4,659.81,659.81,39,0.9,500.63,6007.56,429.62,71.01,0.8582,0.1418,-0.0087,0.3073,0.2813,-0.026,6.6702,6.7914,0.1212,34,0.3278,7.2157,0.0,4.2248,49.94,52.77,76.76,15.61,63.04,annual_decision_evidence_not_monthly_discount,18,0,2,1,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,recent_risk_change
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,34,15,1,1149.57,1149.57,34,0.9,332.07,3984.84,244.35,87.72,0.7358,0.2642,-0.0785,0.0253,0.0,-0.0253,0.9542,0.9034,-0.0508,3,0.0,0.8185,0.0,1.14,66.79,95.09,93.73,3.0,86.71,annual_decision_evidence_not_monthly_discount,11,0,3,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,14,1,1214.35,1214.35,32,0.9,310.78,3729.36,222.11,88.67,0.7147,0.2853,-0.0312,0.0283,0.0,-0.0283,0.9368,0.9653,0.0285,3,0.0,1.3507,0.0,0.0,68.92,91.9,100.0,3.36,87.57,annual_decision_evidence_not_monthly_discount,10,0,4,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,15,1,1305.25,1305.25,29,0.9,349.09,4189.08,270.93,78.16,0.7761,0.2239,0.043,0.0,0.0,0.0,0.9333,0.8594,-0.074,3,0.0,0.3691,0.0,2.5589,65.09,97.79,85.93,8.02,84.45,annual_decision_evidence_not_monthly_discount,12,0,2,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,14,1,1252.72,1252.72,29,0.9,353.35,4240.2,278.53,74.82,0.7883,0.2117,-0.0411,0.0,0.0,0.0,0.9093,0.849,-0.0603,3,0.0,0.7181,0.0,1.3365,64.66,95.69,92.65,3.21,85.99,annual_decision_evidence_not_monthly_discount,11,0,2,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,16,1,729.06,729.06,29,0.9,411.53,4938.36,278.96,132.57,0.6779,0.3221,0.0172,0.0,0.0,0.0,0.8542,0.972,0.1178,4,0.0,1.0754,0.0,0.7543,58.85,93.55,95.85,6.35,83.62,annual_decision_evidence_not_monthly_discount,11,0,4,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,16,1,724.71,724.71,29,0.9,387.89,4654.68,264.87,123.02,0.6828,0.3172,0.0341,0.0,0.0,0.0,0.9553,0.7734,-0.1819,3,0.0,1.1326,0.0,0.0,61.21,93.2,100.0,6.79,84.97,annual_decision_evidence_not_monthly_discount,10,0,6,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,17,1,1293.31,1293.31,31,0.9,397.35,4768.2,347.3,50.05,0.874,0.126,-0.0889,0.0,0.07,0.07,0.9007,1.0067,0.1059,4,0.0801,0.8638,0.0,1.998,60.27,93.86,89.01,11.06,81.83,annual_decision_evidence_not_monthly_discount,15,0,1,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,17,1,1345.96,1345.96,33,0.9,416.27,4995.24,391.54,24.73,0.9406,0.0594,-0.1115,0.0354,0.0594,0.024,0.8914,0.9609,0.0695,4,0.0,1.0216,1.0,0.0,58.37,93.87,85.0,6.28,81.42,annual_decision_evidence_not_monthly_discount,16,0,0,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK,pre_change_baseline
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,21,1,1235.43,1235.43,32,0.9,536.98,6443.76,262.3,274.68,0.4885,0.5115,0.2307,0.0681,0.2908,0.2228,1.0364,6.8904,5.854,37,0.2201,7.2436,0.3584,6.5531,46.3,53.76,55.35,89.19,43.25,annual_decision_evidence_not_monthly_discount,10,0,0,11,out_zone_pattern_change_risk,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|RISK_EVENT_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,23,2,1261.34,1261.34,37,0.9,543.23,6518.76,310.42,232.81,0.5714,0.4286,0.1849,0.1954,0.2732,0.0778,4.3205,6.8111,2.4906,37,0.2617,6.4429,0.2885,7.3021,45.68,58.2,53.94,56.8,50.59,annual_decision_evidence_not_monthly_discount,13,0,1,9,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,recent_risk_change
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,43,21,3,1287.56,1287.56,43,0.9,518.25,6219.0,518.25,0,1.0,0.0,-0.1596,0.2659,0.288,0.022,7.0035,6.7535,-0.25,35,0.288,6.7535,0.0,0.0,48.18,56.02,100.0,17.2,67.82,annual_decision_evidence_not_monthly_discount,21,0,0,0,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|NO_STRONG_RISK_CHANGE|OUT_ZONE_RATIO_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_015,driver_015,recent_outer_risk_change,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,43,23,3,1347.28,1347.28,43,0.9,543.21,6518.52,414.64,128.57,0.7633,0.2367,0.1181,0.2851,0.2561,-0.029,6.7057,6.8114,0.1057,37,0.2656,8.1999,0.2255,2.3334,45.68,47.61,83.78,29.31,58.88,annual_decision_evidence_not_monthly_discount,18,0,1,4,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,recent_risk_change
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,27,12,2,792.57,792.57,27,0.9,257.4,3088.8,234.78,22.62,0.9121,0.0879,-0.0578,0.0763,0.0894,0.0132,4.2399,4.2735,0.0336,11,0.098,4.2593,0.0,4.4209,74.26,73.27,75.69,15.24,76.35,annual_decision_evidence_not_monthly_discount,11,0,0,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,12,2,508.78,508.78,24,0.9,240.9,2890.8,117.91,122.99,0.4895,0.5105,0.1781,0.0802,0.0623,-0.0179,3.6217,4.1511,0.5294,10,0.0,3.3924,0.122,4.8784,75.91,79.52,68.13,35.93,73.07,annual_decision_evidence_not_monthly_discount,6,0,2,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,15,2,751.83,751.83,24,0.9,270.6,3247.2,173.67,96.93,0.6418,0.3582,0.0325,0.0763,0.0478,-0.0285,4.2143,4.4346,0.2203,12,0.0745,5.1822,0.0,3.095,72.94,68.01,82.81,16.89,75.47,annual_decision_evidence_not_monthly_discount,10,0,2,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,15,2,779.35,779.35,27,0.9,273.9,3286.8,197.99,75.91,0.7229,0.2771,-0.0101,0.0546,0.0674,0.0128,4.3011,4.3812,0.0801,12,0.0932,5.5558,0.0,1.3173,72.61,65.55,92.75,13.68,77.26,annual_decision_evidence_not_monthly_discount,11,0,3,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,13,2,748.57,748.57,29,0.9,287.1,3445.2,100.75,186.35,0.3509,0.6491,0.3337,0.0591,0.0915,0.0324,4.3294,4.1797,-0.1497,12,0.0,2.9777,0.1409,4.8296,71.29,80.34,65.34,52.09,68.14,annual_decision_evidence_not_monthly_discount,5,0,3,5,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,14,2,698.21,698.21,27,0.9,270.6,3247.2,164.48,106.12,0.6078,0.3922,0.2383,0.0816,0.0573,-0.0243,4.198,4.4346,0.2366,12,0.0,4.8638,0.1461,3.7693,72.94,70.82,76.23,41.84,70.01,annual_decision_evidence_not_monthly_discount,8,0,2,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,14,2,780.94,780.94,27,0.9,277.2,3326.4,168.94,108.26,0.6095,0.3905,0.2269,0.0749,0.0794,0.0045,4.3034,6.4935,2.1901,18,0.1303,6.5112,0.0,6.4659,72.28,59.37,63.63,52.87,61.65,annual_decision_evidence_not_monthly_discount,9,0,1,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,16,2,850.73,850.73,28,0.9,290.4,3484.8,256.73,33.67,0.8841,0.1159,-0.0574,0.0685,0.0627,-0.0057,5.4765,6.5427,1.0662,19,0.071,7.4008,0.0,0.0,70.96,54.74,100.0,20.33,73.64,annual_decision_evidence_not_monthly_discount,14,0,2,0,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,14,2,761.49,761.49,28,0.9,283.8,3405.6,146.25,137.55,0.5153,0.4847,0.2073,0.0762,0.0658,-0.0104,6.4385,6.3425,-0.096,18,0.1276,5.4701,0.0,7.2701,71.62,65.65,57.32,39.19,64.81,annual_decision_evidence_not_monthly_discount,7,0,3,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,14,2,762.28,762.28,29,0.9,287.1,3445.2,170.92,116.18,0.5953,0.4047,0.136,0.0661,0.0577,-0.0084,6.2709,6.2696,-0.0013,18,0.0969,4.0955,0.0,9.4681,71.29,74.26,46.83,30.87,66.86,annual_decision_evidence_not_monthly_discount,8,0,1,5,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,13,2,773.52,773.52,27,0.9,273.9,3286.8,179.13,94.77,0.654,0.346,0.1043,0.0634,0.0985,0.0351,6.4845,6.5717,0.0872,18,0.1506,5.5825,0.0,8.4415,72.61,64.7,53.57,31.11,65.69,annual_decision_evidence_not_monthly_discount,9,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_016,driver_016,in_zone_risky_low_mileage,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,14,2,809.96,809.96,26,0.9,287.1,3445.2,269.76,17.34,0.9396,0.0604,-0.0812,0.0803,0.0593,-0.021,6.0836,6.2696,0.186,18,0.0631,6.3019,0.0,5.767,71.29,61.43,68.28,15.93,70.29,annual_decision_evidence_not_monthly_discount,13,0,0,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,36,16,2,727.56,727.56,36,0.9,327.6,3931.2,234.68,92.92,0.7164,0.2836,0.059,0.0505,0.0559,0.0054,4.2004,4.2735,0.0731,14,0.078,4.6872,0.0,3.2286,67.24,70.94,82.24,20.91,73.72,annual_decision_evidence_not_monthly_discount,11,0,2,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,34,15,2,741.68,741.68,34,0.9,306.6,3679.2,306.6,0,1.0,0.0,-0.169,0.0518,0.0551,0.0032,4.2261,4.2401,0.014,13,0.0551,4.2401,0.0,0.0,69.34,73.9,100.0,13.39,80.29,annual_decision_evidence_not_monthly_discount,15,0,0,0,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|NO_STRONG_RISK_CHANGE,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,17,2,756.38,756.38,31,0.9,344.4,4132.8,306.2,38.2,0.8891,0.1109,-0.0356,0.0555,0.0427,-0.0128,4.2573,4.3554,0.0981,15,0.048,4.2456,0.0,5.2356,65.56,73.95,71.2,13.73,73.35,annual_decision_evidence_not_monthly_discount,15,0,0,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,16,2,692.06,692.06,32,0.9,348.6,4183.2,304.11,44.49,0.8724,0.1276,-0.0977,0.0485,0.0704,0.0219,4.3011,4.3029,0.0019,15,0.0807,4.6036,0.0,2.2477,65.14,71.41,87.64,16.26,75.24,annual_decision_evidence_not_monthly_discount,14,0,1,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,18,2,708.97,708.97,31,0.9,365.4,4384.8,292.11,73.29,0.7994,0.2006,-0.0332,0.0606,0.0571,-0.0035,4.4777,4.3788,-0.099,16,0.0714,3.4234,0.0,8.1867,63.46,78.6,54.97,13.33,70.95,annual_decision_evidence_not_monthly_discount,14,0,0,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,16,2,708.18,708.18,33,0.9,344.4,4132.8,279.77,64.63,0.8123,0.1877,0.0171,0.0658,0.0458,-0.0199,4.3448,4.3554,0.0106,15,0.0564,4.2892,0.0,4.6418,65.56,73.59,74.47,16.11,73.42,annual_decision_evidence_not_monthly_discount,13,0,1,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,34,18,2,691.51,691.51,34,0.9,352.8,4233.6,278.18,74.62,0.7885,0.2115,0.0717,0.0516,0.0482,-0.0035,4.3674,6.5193,2.1518,23,0.0,6.4706,0.2277,6.7006,64.72,61.18,59.73,34.12,62.89,annual_decision_evidence_not_monthly_discount,14,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,17,2,708.05,708.05,32,0.9,369.6,4435.2,352.07,17.53,0.9526,0.0474,-0.0746,0.0505,0.0504,-0.0001,5.3963,6.4935,1.0972,24,0.0529,6.8168,0.0,0.0,63.04,58.46,100.0,20.49,72.35,annual_decision_evidence_not_monthly_discount,16,0,1,0,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,18,2,692.93,692.93,33,0.9,361.2,4334.4,320.76,40.44,0.888,0.112,-0.0017,0.0522,0.0428,-0.0094,6.7402,6.3677,-0.3726,23,0.0482,6.8587,0.0,2.4728,63.88,58.27,86.4,15.0,70.93,annual_decision_evidence_not_monthly_discount,16,0,1,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,34,18,2,712.03,712.03,34,0.9,365.4,4384.8,271.42,93.98,0.7428,0.2572,0.0667,0.0485,0.0435,-0.005,6.5493,6.2945,-0.2549,23,0.0586,6.2634,0.0,6.3843,63.46,61.72,64.89,22.78,65.98,annual_decision_evidence_not_monthly_discount,13,0,1,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,35,16,2,766.47,766.47,35,0.9,348.6,4183.2,326.17,22.43,0.9357,0.0643,-0.0744,0.0445,0.0573,0.0128,6.5324,6.311,-0.2215,22,0.0613,6.7449,0.0,0.0,65.14,58.8,100.0,16.28,73.93,annual_decision_evidence_not_monthly_discount,15,0,1,0,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_017,driver_017,in_zone_risky_low_mileage,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,18,2,718.85,718.85,33,0.9,365.4,4384.8,281.73,83.67,0.771,0.229,0.0925,0.0517,0.0518,0.0,6.1976,6.2945,0.0969,23,0.0,6.744,0.226,4.7807,63.46,59.54,70.32,26.28,65.71,annual_decision_evidence_not_monthly_discount,14,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,37,18,2,695.44,695.44,37,0.9,351.0,4212.0,290.63,60.37,0.828,0.172,-0.0147,0.0597,0.048,-0.0117,4.1907,4.2735,0.0828,15,0.058,4.8171,0.0,1.6565,64.9,70.4,90.89,12.91,76.19,annual_decision_evidence_not_monthly_discount,15,0,2,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,35,15,2,646.58,646.58,35,0.9,328.5,3942.0,215.42,113.08,0.6558,0.3442,0.055,0.0499,0.074,0.024,3.8975,4.2618,0.3643,14,0.0,4.6421,0.2149,3.5373,67.15,72.15,77.32,24.64,72.33,annual_decision_evidence_not_monthly_discount,10,0,2,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,17,2,570.13,570.13,33,0.9,369.0,4428.0,222.49,146.51,0.603,0.397,-0.0269,0.0606,0.0542,-0.0064,4.2678,4.336,0.0682,16,0.0899,4.0451,0.0,4.7778,63.1,74.65,72.78,14.46,72.99,annual_decision_evidence_not_monthly_discount,10,0,2,5,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,20,2,658.26,658.26,32,0.9,373.5,4482.0,295.13,78.37,0.7902,0.2098,-0.0741,0.0635,0.0533,-0.0102,4.3011,4.2838,-0.0173,16,0.0,5.0825,0.2541,1.276,62.65,69.5,89.17,12.0,75.08,annual_decision_evidence_not_monthly_discount,16,0,2,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
