trip_id,visit_event_id,driver_id,designed_type,environment_id,dataset_partition,data_quality,month,period_role,visit_date,visit_label,latitude,longitude,trip_distance_km,risk_event_count,data_coverage_pct,source_status
gaip-002-202612-02,visit-gaip-002-202612-02,gaip-002,stable_reward,suburban_mid_density,development,good,2026-12,evaluation,2026-12-07,Routine Hub A,37.702282,126.664463,12.97,0,98.8,simulated
gaip-002-202612-03,visit-gaip-002-202612-03,gaip-002,stable_reward,suburban_mid_density,development,good,2026-12,evaluation,2026-12-10,Routine Hub B,37.712246,126.676039,20.28,0,97.6,simulated
gaip-002-202612-04,visit-gaip-002-202612-04,gaip-002,stable_reward,suburban_mid_density,development,good,2026-12,evaluation,2026-12-13,Routine Hub A,37.702094,126.663867,10.77,0,95.6,simulated
gaip-002-202612-05,visit-gaip-002-202612-05,gaip-002,stable_reward,suburban_mid_density,development,good,2026-12,evaluation,2026-12-16,Routine Hub A,37.701703,126.663875,12.27,0,99.0,simulated
gaip-003-202511-01,visit-gaip-003-202511-01,gaip-003,stable_reward,wide_low_density,development,good,2025-11,baseline,2025-11-04,Routine Hub B,36.880878,127.327804,49.86,0,98.9,simulated
gaip-003-202511-02,visit-gaip-003-202511-02,gaip-003,stable_reward,wide_low_density,development,good,2025-11,baseline,2025-11-07,Routine Hub B,36.882816,127.32854,41.38,0,96.5,simulated
gaip-003-202511-03,visit-gaip-003-202511-03,gaip-003,stable_reward,wide_low_density,development,good,2025-11,baseline,2025-11-10,Routine Hub A,36.860174,127.305002,27.8,0,99.3,simulated
gaip-003-202511-04,visit-gaip-003-202511-04,gaip-003,stable_reward,wide_low_density,development,good,2025-11,baseline,2025-11-13,Routine Hub B,36.881759,127.327862,39.62,0,97.5,simulated
gaip-003-202511-05,visit-gaip-003-202511-05,gaip-003,stable_reward,wide_low_density,development,good,2025-11,baseline,2025-11-16,Routine Hub A,36.860101,127.304006,28.05,0,98.6,simulated
gaip-003-202512-01,visit-gaip-003-202512-01,gaip-003,stable_reward,wide_low_density,development,good,2025-12,baseline,2025-12-04,Routine Hub A,36.86031,127.304072,32.1,0,96.2,simulated
gaip-003-202512-02,visit-gaip-003-202512-02,gaip-003,stable_reward,wide_low_density,development,good,2025-12,baseline,2025-12-07,Routine Hub A,36.860506,127.304446,25.39,0,96.1,simulated
gaip-003-202512-03,visit-gaip-003-202512-03,gaip-003,stable_reward,wide_low_density,development,good,2025-12,baseline,2025-12-10,Routine Hub A,36.860225,127.304799,23.9,0,96.0,simulated
gaip-003-202512-04,visit-gaip-003-202512-04,gaip-003,stable_reward,wide_low_density,development,good,2025-12,baseline,2025-12-13,Routine Hub A,36.859695,127.304423,30.63,0,99.8,simulated
gaip-003-202512-05,visit-gaip-003-202512-05,gaip-003,stable_reward,wide_low_density,development,good,2025-12,baseline,2025-12-16,Routine Hub B,36.881231,127.327817,52.59,0,95.3,simulated
gaip-003-202601-01,visit-gaip-003-202601-01,gaip-003,stable_reward,wide_low_density,development,good,2026-01,evaluation,2026-01-04,Routine Hub A,36.860239,127.303479,32.5,0,98.1,simulated
gaip-003-202601-02,visit-gaip-003-202601-02,gaip-003,stable_reward,wide_low_density,development,good,2026-01,evaluation,2026-01-07,Routine Hub A,36.859435,127.305375,29.26,0,97.3,simulated
gaip-003-202601-03,visit-gaip-003-202601-03,gaip-003,stable_reward,wide_low_density,development,good,2026-01,evaluation,2026-01-10,Routine Hub A,36.860113,127.304509,28.6,0,97.2,simulated
gaip-003-202601-04,visit-gaip-003-202601-04,gaip-003,stable_reward,wide_low_density,development,good,2026-01,evaluation,2026-01-13,Routine Hub A,36.85995,127.30492,31.79,0,98.4,simulated
gaip-003-202601-05,visit-gaip-003-202601-05,gaip-003,stable_reward,wide_low_density,development,good,2026-01,evaluation,2026-01-16,Routine Hub A,36.859544,127.304122,26.12,0,98.7,simulated
gaip-003-202602-01,visit-gaip-003-202602-01,gaip-003,stable_reward,wide_low_density,development,good,2026-02,evaluation,2026-02-04,Routine Hub A,36.860876,127.303345,28.4,0,97.2,simulated
gaip-003-202602-02,visit-gaip-003-202602-02,gaip-003,stable_reward,wide_low_density,development,good,2026-02,evaluation,2026-02-07,Routine Hub A,36.859687,127.303713,27.03,0,97.7,simulated
gaip-003-202602-03,visit-gaip-003-202602-03,gaip-003,stable_reward,wide_low_density,development,good,2026-02,evaluation,2026-02-10,Routine Hub B,36.882331,127.327493,48.73,0,98.8,simulated
gaip-003-202602-04,visit-gaip-003-202602-04,gaip-003,stable_reward,wide_low_density,development,good,2026-02,evaluation,2026-02-13,Routine Hub A,36.860798,127.305649,29.15,0,95.6,simulated
gaip-003-202602-05,visit-gaip-003-202602-05,gaip-003,stable_reward,wide_low_density,development,good,2026-02,evaluation,2026-02-16,Routine Hub A,36.859829,127.305041,30.4,0,99.3,simulated
gaip-003-202603-01,visit-gaip-003-202603-01,gaip-003,stable_reward,wide_low_density,development,good,2026-03,evaluation,2026-03-04,Routine Hub A,36.85931,127.304353,28.69,0,98.8,simulated
gaip-003-202603-02,visit-gaip-003-202603-02,gaip-003,stable_reward,wide_low_density,development,good,2026-03,evaluation,2026-03-07,Routine Hub A,36.860132,127.304697,30.52,0,97.7,simulated
gaip-003-202603-03,visit-gaip-003-202603-03,gaip-003,stable_reward,wide_low_density,development,good,2026-03,evaluation,2026-03-10,Routine Hub A,36.860791,127.304421,31.7,0,96.9,simulated
gaip-003-202603-04,visit-gaip-003-202603-04,gaip-003,stable_reward,wide_low_density,development,good,2026-03,evaluation,2026-03-13,Routine Hub B,36.882358,127.328224,47.01,0,97.1,simulated
gaip-003-202603-05,visit-gaip-003-202603-05,gaip-003,stable_reward,wide_low_density,development,good,2026-03,evaluation,2026-03-16,Routine Hub A,36.859839,127.305709,28.16,0,99.2,simulated
gaip-003-202604-01,visit-gaip-003-202604-01,gaip-003,stable_reward,wide_low_density,development,good,2026-04,evaluation,2026-04-04,Routine Hub A,36.860363,127.303748,26.38,1,98.0,simulated
gaip-003-202604-02,visit-gaip-003-202604-02,gaip-003,stable_reward,wide_low_density,development,good,2026-04,evaluation,2026-04-07,Routine Hub A,36.860075,127.305254,25.68,0,99.2,simulated
gaip-003-202604-03,visit-gaip-003-202604-03,gaip-003,stable_reward,wide_low_density,development,good,2026-04,evaluation,2026-04-10,Routine Hub A,36.85995,127.305587,29.53,0,98.3,simulated
gaip-003-202604-04,visit-gaip-003-202604-04,gaip-003,stable_reward,wide_low_density,development,good,2026-04,evaluation,2026-04-13,Routine Hub A,36.860205,127.303909,26.15,0,96.0,simulated
gaip-003-202604-05,visit-gaip-003-202604-05,gaip-003,stable_reward,wide_low_density,development,good,2026-04,evaluation,2026-04-16,Routine Hub B,36.881745,127.328283,49.38,0,96.8,simulated
gaip-003-202604-06,visit-gaip-003-202604-06,gaip-003,stable_reward,wide_low_density,development,good,2026-04,evaluation,2026-04-19,Routine Hub A,36.860587,127.304073,23.5,0,97.0,simulated
gaip-003-202605-01,visit-gaip-003-202605-01,gaip-003,stable_reward,wide_low_density,development,good,2026-05,evaluation,2026-05-04,Routine Hub B,36.882748,127.328708,43.68,0,98.2,simulated
gaip-003-202605-02,visit-gaip-003-202605-02,gaip-003,stable_reward,wide_low_density,development,good,2026-05,evaluation,2026-05-07,Routine Hub B,36.882545,127.329186,48.85,0,95.5,simulated
gaip-003-202605-03,visit-gaip-003-202605-03,gaip-003,stable_reward,wide_low_density,development,good,2026-05,evaluation,2026-05-10,Routine Hub A,36.860286,127.304099,28.09,0,96.4,simulated
gaip-003-202605-04,visit-gaip-003-202605-04,gaip-003,stable_reward,wide_low_density,development,good,2026-05,evaluation,2026-05-13,Routine Hub B,36.881263,127.328082,38.91,0,97.0,simulated
gaip-003-202605-05,visit-gaip-003-202605-05,gaip-003,stable_reward,wide_low_density,development,good,2026-05,evaluation,2026-05-16,Routine Hub A,36.860819,127.304358,25.13,0,97.5,simulated
gaip-003-202606-01,visit-gaip-003-202606-01,gaip-003,stable_reward,wide_low_density,development,good,2026-06,evaluation,2026-06-04,Routine Hub B,36.882444,127.328169,39.79,0,97.2,simulated
gaip-003-202606-02,visit-gaip-003-202606-02,gaip-003,stable_reward,wide_low_density,development,good,2026-06,evaluation,2026-06-07,Routine Hub A,36.860755,127.303753,23.39,0,97.7,simulated
gaip-003-202606-03,visit-gaip-003-202606-03,gaip-003,stable_reward,wide_low_density,development,good,2026-06,evaluation,2026-06-10,Routine Hub B,36.882388,127.327722,52.82,0,98.1,simulated
gaip-003-202606-04,visit-gaip-003-202606-04,gaip-003,stable_reward,wide_low_density,development,good,2026-06,evaluation,2026-06-13,Routine Hub A,36.85989,127.305786,23.38,1,97.9,simulated
gaip-003-202606-05,visit-gaip-003-202606-05,gaip-003,stable_reward,wide_low_density,development,good,2026-06,evaluation,2026-06-16,Routine Hub B,36.882077,127.326599,52.03,0,95.9,simulated
gaip-003-202606-06,visit-gaip-003-202606-06,gaip-003,stable_reward,wide_low_density,development,good,2026-06,evaluation,2026-06-19,Routine Hub B,36.881818,127.327881,53.67,0,95.4,simulated
gaip-003-202607-01,visit-gaip-003-202607-01,gaip-003,stable_reward,wide_low_density,development,good,2026-07,evaluation,2026-07-04,Routine Hub B,36.882642,127.327872,47.21,0,95.1,simulated
gaip-003-202607-02,visit-gaip-003-202607-02,gaip-003,stable_reward,wide_low_density,development,good,2026-07,evaluation,2026-07-07,Routine Hub B,36.882139,127.327309,42.75,0,99.0,simulated
gaip-003-202607-03,visit-gaip-003-202607-03,gaip-003,stable_reward,wide_low_density,development,good,2026-07,evaluation,2026-07-10,Routine Hub A,36.860467,127.303834,24.88,0,97.0,simulated
gaip-003-202607-04,visit-gaip-003-202607-04,gaip-003,stable_reward,wide_low_density,development,good,2026-07,evaluation,2026-07-13,Routine Hub A,36.86104,127.304794,26.46,0,96.9,simulated
gaip-003-202607-05,visit-gaip-003-202607-05,gaip-003,stable_reward,wide_low_density,development,good,2026-07,evaluation,2026-07-16,Routine Hub A,36.860541,127.304717,23.86,0,99.2,simulated
gaip-003-202608-01,visit-gaip-003-202608-01,gaip-003,stable_reward,wide_low_density,development,good,2026-08,evaluation,2026-08-04,Routine Hub A,36.860143,127.303671,27.19,0,99.9,simulated
gaip-003-202608-02,visit-gaip-003-202608-02,gaip-003,stable_reward,wide_low_density,development,good,2026-08,evaluation,2026-08-07,Routine Hub B,36.882699,127.328324,47.35,0,95.7,simulated
gaip-003-202608-03,visit-gaip-003-202608-03,gaip-003,stable_reward,wide_low_density,development,good,2026-08,evaluation,2026-08-10,Routine Hub A,36.860553,127.304037,24.16,1,97.4,simulated
gaip-003-202608-04,visit-gaip-003-202608-04,gaip-003,stable_reward,wide_low_density,development,good,2026-08,evaluation,2026-08-13,Routine Hub B,36.882305,127.327766,47.31,0,95.8,simulated
gaip-003-202608-05,visit-gaip-003-202608-05,gaip-003,stable_reward,wide_low_density,development,good,2026-08,evaluation,2026-08-16,Routine Hub A,36.860603,127.304964,30.32,0,97.7,simulated
gaip-003-202609-01,visit-gaip-003-202609-01,gaip-003,stable_reward,wide_low_density,development,good,2026-09,evaluation,2026-09-04,Routine Hub B,36.881822,127.327058,47.4,0,99.4,simulated
gaip-003-202609-02,visit-gaip-003-202609-02,gaip-003,stable_reward,wide_low_density,development,good,2026-09,evaluation,2026-09-07,Routine Hub B,36.881913,127.328706,41.75,1,97.1,simulated
gaip-003-202609-03,visit-gaip-003-202609-03,gaip-003,stable_reward,wide_low_density,development,good,2026-09,evaluation,2026-09-10,Routine Hub A,36.85975,127.305507,28.06,0,96.5,simulated
gaip-003-202609-04,visit-gaip-003-202609-04,gaip-003,stable_reward,wide_low_density,development,good,2026-09,evaluation,2026-09-13,Routine Hub A,36.860042,127.303422,26.61,0,96.2,simulated
gaip-003-202609-05,visit-gaip-003-202609-05,gaip-003,stable_reward,wide_low_density,development,good,2026-09,evaluation,2026-09-16,Routine Hub A,36.860201,127.304933,27.75,0,98.5,simulated
gaip-003-202610-01,visit-gaip-003-202610-01,gaip-003,stable_reward,wide_low_density,development,good,2026-10,evaluation,2026-10-04,Routine Hub A,36.85979,127.304594,28.74,0,98.6,simulated
gaip-003-202610-02,visit-gaip-003-202610-02,gaip-003,stable_reward,wide_low_density,development,good,2026-10,evaluation,2026-10-07,Routine Hub A,36.860442,127.304057,26.8,0,95.6,simulated
gaip-003-202610-03,visit-gaip-003-202610-03,gaip-003,stable_reward,wide_low_density,development,good,2026-10,evaluation,2026-10-10,Routine Hub A,36.860774,127.303337,26.18,0,96.1,simulated
gaip-003-202610-04,visit-gaip-003-202610-04,gaip-003,stable_reward,wide_low_density,development,good,2026-10,evaluation,2026-10-13,Routine Hub B,36.881958,127.329255,47.04,0,96.5,simulated
gaip-003-202610-05,visit-gaip-003-202610-05,gaip-003,stable_reward,wide_low_density,development,good,2026-10,evaluation,2026-10-16,Routine Hub B,36.881639,127.327539,45.19,0,96.7,simulated
gaip-003-202611-01,visit-gaip-003-202611-01,gaip-003,stable_reward,wide_low_density,development,good,2026-11,evaluation,2026-11-04,Routine Hub A,36.860051,127.304321,28.91,0,99.5,simulated
gaip-003-202611-02,visit-gaip-003-202611-02,gaip-003,stable_reward,wide_low_density,development,good,2026-11,evaluation,2026-11-07,Routine Hub A,36.860833,127.304597,23.71,0,97.3,simulated
gaip-003-202611-03,visit-gaip-003-202611-03,gaip-003,stable_reward,wide_low_density,development,good,2026-11,evaluation,2026-11-10,Routine Hub A,36.860179,127.305344,32.76,0,95.6,simulated
gaip-003-202611-04,visit-gaip-003-202611-04,gaip-003,stable_reward,wide_low_density,development,good,2026-11,evaluation,2026-11-13,Routine Hub A,36.859867,127.304071,24.88,0,99.1,simulated
gaip-003-202611-05,visit-gaip-003-202611-05,gaip-003,stable_reward,wide_low_density,development,good,2026-11,evaluation,2026-11-16,Routine Hub A,36.860317,127.304824,26.74,0,96.5,simulated
gaip-003-202612-01,visit-gaip-003-202612-01,gaip-003,stable_reward,wide_low_density,development,good,2026-12,evaluation,2026-12-04,Routine Hub B,36.88173,127.327143,41.01,0,95.9,simulated
gaip-003-202612-02,visit-gaip-003-202612-02,gaip-003,stable_reward,wide_low_density,development,good,2026-12,evaluation,2026-12-07,Routine Hub A,36.860783,127.303863,32.34,0,96.1,simulated
gaip-003-202612-03,visit-gaip-003-202612-03,gaip-003,stable_reward,wide_low_density,development,good,2026-12,evaluation,2026-12-10,Routine Hub A,36.859777,127.303743,31.47,0,99.7,simulated
gaip-003-202612-04,visit-gaip-003-202612-04,gaip-003,stable_reward,wide_low_density,development,good,2026-12,evaluation,2026-12-13,Routine Hub B,36.882413,127.329265,46.44,0,98.9,simulated
gaip-003-202612-05,visit-gaip-003-202612-05,gaip-003,stable_reward,wide_low_density,development,good,2026-12,evaluation,2026-12-16,Routine Hub B,36.882269,127.328362,43.11,0,97.2,simulated
gaip-004-202511-01,visit-gaip-004-202511-01,gaip-004,stable_reward,dense_urban,development,good,2025-11,baseline,2025-11-06,Routine Hub B,37.077474,127.017123,8.79,0,96.9,simulated
gaip-004-202511-02,visit-gaip-004-202511-02,gaip-004,stable_reward,dense_urban,development,good,2025-11,baseline,2025-11-09,Routine Hub B,37.077799,127.01722,8.88,0,97.2,simulated
gaip-004-202511-03,visit-gaip-004-202511-03,gaip-004,stable_reward,dense_urban,development,good,2025-11,baseline,2025-11-12,Routine Hub B,37.077744,127.017288,9.73,0,95.5,simulated
gaip-004-202511-04,visit-gaip-004-202511-04,gaip-004,stable_reward,dense_urban,development,good,2025-11,baseline,2025-11-15,Routine Hub B,37.077843,127.017324,9.42,0,97.5,simulated
gaip-004-202511-05,visit-gaip-004-202511-05,gaip-004,stable_reward,dense_urban,development,good,2025-11,baseline,2025-11-18,Routine Hub B,37.077621,127.017425,9.93,0,95.3,simulated
gaip-004-202511-06,visit-gaip-004-202511-06,gaip-004,stable_reward,dense_urban,development,good,2025-11,baseline,2025-11-21,Routine Hub B,37.077319,127.017361,9.14,0,96.5,simulated
gaip-004-202512-01,visit-gaip-004-202512-01,gaip-004,stable_reward,dense_urban,development,good,2025-12,baseline,2025-12-06,Routine Hub B,37.077475,127.017421,9.81,0,99.6,simulated
gaip-004-202512-02,visit-gaip-004-202512-02,gaip-004,stable_reward,dense_urban,development,good,2025-12,baseline,2025-12-09,Routine Hub A,37.071266,127.00985,4.74,0,96.8,simulated
gaip-004-202512-03,visit-gaip-004-202512-03,gaip-004,stable_reward,dense_urban,development,good,2025-12,baseline,2025-12-12,Routine Hub A,37.071384,127.010282,5.41,0,99.4,simulated
gaip-004-202512-04,visit-gaip-004-202512-04,gaip-004,stable_reward,dense_urban,development,good,2025-12,baseline,2025-12-15,Routine Hub B,37.077472,127.017175,9.79,0,99.2,simulated
gaip-004-202512-05,visit-gaip-004-202512-05,gaip-004,stable_reward,dense_urban,development,good,2025-12,baseline,2025-12-18,Routine Hub B,37.077683,127.017388,7.56,0,99.2,simulated
gaip-004-202601-01,visit-gaip-004-202601-01,gaip-004,stable_reward,dense_urban,development,good,2026-01,evaluation,2026-01-06,Routine Hub B,37.077594,127.017389,8.67,0,95.2,simulated
gaip-004-202601-02,visit-gaip-004-202601-02,gaip-004,stable_reward,dense_urban,development,good,2026-01,evaluation,2026-01-09,Routine Hub A,37.071213,127.010144,5.38,0,98.7,simulated
gaip-004-202601-03,visit-gaip-004-202601-03,gaip-004,stable_reward,dense_urban,development,good,2026-01,evaluation,2026-01-12,Routine Hub A,37.071148,127.010377,5.35,0,98.8,simulated
gaip-004-202601-04,visit-gaip-004-202601-04,gaip-004,stable_reward,dense_urban,development,good,2026-01,evaluation,2026-01-15,Routine Hub A,37.071196,127.010525,4.86,0,100.0,simulated
gaip-004-202601-05,visit-gaip-004-202601-05,gaip-004,stable_reward,dense_urban,development,good,2026-01,evaluation,2026-01-18,Routine Hub A,37.071048,127.010021,4.65,0,95.0,simulated
gaip-004-202602-01,visit-gaip-004-202602-01,gaip-004,stable_reward,dense_urban,development,good,2026-02,evaluation,2026-02-06,Routine Hub B,37.077554,127.017321,8.99,0,97.1,simulated
gaip-004-202602-02,visit-gaip-004-202602-02,gaip-004,stable_reward,dense_urban,development,good,2026-02,evaluation,2026-02-09,Routine Hub B,37.077739,127.017031,8.78,0,98.9,simulated
gaip-004-202602-03,visit-gaip-004-202602-03,gaip-004,stable_reward,dense_urban,development,good,2026-02,evaluation,2026-02-12,Routine Hub B,37.077795,127.017,7.88,0,97.9,simulated
gaip-004-202602-04,visit-gaip-004-202602-04,gaip-004,stable_reward,dense_urban,development,good,2026-02,evaluation,2026-02-15,Routine Hub A,37.071052,127.010253,5.65,0,96.1,simulated
gaip-004-202602-05,visit-gaip-004-202602-05,gaip-004,stable_reward,dense_urban,development,good,2026-02,evaluation,2026-02-18,Routine Hub A,37.071188,127.009722,5.84,0,99.0,simulated
gaip-004-202603-01,visit-gaip-004-202603-01,gaip-004,stable_reward,dense_urban,development,good,2026-03,evaluation,2026-03-06,Routine Hub A,37.071114,127.010064,5.84,0,97.0,simulated
gaip-004-202603-02,visit-gaip-004-202603-02,gaip-004,stable_reward,dense_urban,development,good,2026-03,evaluation,2026-03-09,Routine Hub A,37.071024,127.010163,4.53,0,98.2,simulated
